,Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score,prediction
3552,3553,Kent State University,3.58,Masters,Lincoln,N/A,0,0,0,3,Telecommunications Specialist,09/21,03/22,Project Manager,01/18,08/19,N/A,N/A,N/A,2.64,0
3553,3554,Brigham Young University Hawaii,3.21,Bachelors,Houston,M,0,0,1,3,Public Relations Officer,02/19,09/19,Multimedia Artist,08/16,10/17,N/A,N/A,N/A,7.69,0
3554,3555,Montreat College,3.31,Bachelors,Richmond,M,0,1,N/A,0,High School Teacher,08/19,12/19,Real Estate Agent,11/16,10/18,Environmental Scientist,12/14,03/15,7.91,0
3555,3556,Art Institute of Charlotte,4.0,Masters,Oakland,F,1,0,1,2,Civil Engineer,10/16,04/17,Human Resources Specialist,09/14,10/15,N/A,N/A,N/A,9.23,0
3556,3557,Yorker International University,2.15,Masters,San Jose,F,N/A,1,1,3,IT Consultant,06/19,04/20,Speech-Language Pathologist,10/16,06/18,N/A,N/A,N/A,1.26,0
3557,3558,Morningside College,2.45,Bachelors,Las Vegas,N/A,1,1,N/A,4,Environmental Scientist,04/18,03/20,Environmental Scientist,11/17,10/18,N/A,N/A,N/A,6.72,0
3558,3559,Westfield State College,2.82,Bachelors,Charlotte,M,N/A,0,0,4,Financial Analyst,06/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A,9.79,1
3559,3560,Marymount Manhattan College,2.7,Masters,Reno,N/A,N/A,0,0,3,Real Estate Agent,10/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A,3.13,0
3560,3561,Ramapo College of New Jersey,2.04,Phd,Colorado Springs,M,1,0,1,2,Graphic Designer,10/15,02/17,Archaeologist,08/15,07/16,Dietitian,11/14,04/16,4.76,1
3561,3562,Emmanuel College Georgia,2.18,Masters,Denver,N/A,1,0,N/A,4,Sales Representative,01/15,10/15,Content Writer,01/14,03/15,N/A,N/A,N/A,8.99,0
3562,3563,Grinnell College,3.36,Phd,Atlanta,F,0,1,0,2,Chemical Technician,10/19,04/21,AI Researcher,07/15,12/15,N/A,N/A,N/A,3.89,0
3563,3564,St. Paul's College,3.76,Bachelors,Boston,N/A,N/A,1,0,0,Veterinarian,05/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,6.66,0
3564,3565,Montana State University - Billings,3.03,Bachelors,Denver,F,0,0,N/A,1,Veterinarian,05/19,08/20,Archaeologist,01/15,07/15,N/A,N/A,N/A,5.28,0
3565,3566,East Stroudsburg State University,3.08,Phd,Buffalo,M,0,1,N/A,0,Human Resources Specialist,06/18,09/18,Biomedical Engineer,04/14,01/15,Chemical Technician,01/14,07/15,5.04,0
3566,3567,Atlanta College of Art,2.51,Masters,Las Vegas,M,1,0,0,1,Occupational Therapist,04/20,07/21,SEO Specialist,08/17,01/18,N/A,N/A,N/A,0.09,0
3567,3568,Austin Peay State University,3.54,Bachelors,Phoenix,F,0,1,1,4,Project Manager,11/16,01/17,Wind Turbine Technician,05/14,05/15,AI Researcher,02/14,11/15,7.78,0
3568,3569,North Carolina State University,3.5,Phd,Scottsdale,M,0,1,1,1,Telecommunications Specialist,12/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A,5.85,1
3569,3570,Marquette University,3.18,Masters,Lincoln,N/A,0,1,0,1,Quality Assurance Manager,02/16,03/17,Civil Engineer,10/14,05/15,Data Scientist,09/14,01/15,9.93,0
3570,3571,Roberts Wesleyan College,2.43,Phd,Omaha,F,1,0,1,3,Speech-Language Pathologist,06/19,12/19,Forensic Accountant,01/17,09/18,Public Relations Officer,02/15,10/15,9.74,0
3571,3572,Towson University,2.19,Masters,Plano,M,0,0,1,1,Mechanical Engineer,08/15,04/17,Aircraft Pilot,06/14,04/15,AI Researcher,06/14,07/15,5.91,0
3572,3573,Atlanta College of Art,2.13,Masters,St. Petersburg,N/A,0,1,N/A,3,Marine Biologist,11/21,10/23,Human Resources Specialist,05/21,01/22,Paramedic,06/16,04/17,3.72,0
3573,3574,American International College,3.19,Masters,Newark,N/A,1,0,N/A,1,Real Estate Agent,03/16,12/16,Industrial Designer,06/15,10/16,Event Planner,10/14,09/16,3.38,0
3574,3575,Stillman College,3.65,Masters,Gilbert,M,1,0,N/A,3,Occupational Therapist,11/18,03/19,Supply Chain Analyst,12/17,10/18,Public Relations Officer,09/15,11/16,2.37,0
3575,3576,University of Maryland University College,3.72,Phd,Tulsa,M,1,1,1,4,Software Developer,08/20,07/21,Forensic Accountant,12/18,06/19,Aircraft Pilot,03/17,11/18,0.85,0
3576,3577,Temple University,2.93,Phd,Washington,N/A,N/A,0,N/A,4,Real Estate Agent,02/17,03/18,Mechanical Engineer,12/14,12/16,Dietitian,06/14,08/15,5.16,0
3577,3578,Detroit College of Business,3.57,Phd,Memphis,F,1,0,N/A,1,Sales Representative,05/16,01/17,Aircraft Pilot,08/15,07/17,Chemical Technician,08/14,03/16,7.91,1
3578,3579,The New School,3.89,Phd,Austin,M,N/A,1,0,2,Environmental Scientist,02/21,09/21,N/A,N/A,N/A,N/A,N/A,N/A,2.02,1
3579,3580,Indiana University of Pennsylvania,2.55,Phd,Boston,M,1,1,N/A,4,Supply Chain Analyst,08/19,10/19,AI Researcher,01/19,11/19,Environmental Scientist,02/16,05/17,9.17,0
3580,3581,Northeastern University,2.8,Masters,Sacramento,F,1,1,0,0,Occupational Therapist,10/19,05/21,Human Resources Specialist,04/18,10/18,Web Developer,08/15,03/17,2.23,0
3581,3582,University of Montana Western,3.86,Bachelors,Columbus,F,1,1,1,0,Dietitian,08/20,08/21,Cybersecurity Analyst,06/17,03/18,N/A,N/A,N/A,6.11,0
3582,3583,Bennett College,2.68,Bachelors,Charlotte,M,N/A,0,N/A,3,Project Manager,07/18,01/20,Logistician,11/14,09/15,N/A,N/A,N/A,5.96,0
3583,3584,Chaminade University of Honolulu,3.83,Phd,Baltimore,F,0,0,0,2,Graphic Designer,11/16,03/17,Speech-Language Pathologist,09/16,12/17,N/A,N/A,N/A,2.46,1
3584,3585,California State Polytechnic University - Pomona,3.96,Phd,Jersey City,N/A,1,1,0,3,Veterinarian,01/21,01/23,Marketing Manager,05/16,03/17,Pediatric Nurse,04/14,12/14,6.99,0
3585,3586,Weill Medical College of Cornell University,3.32,Bachelors,Atlanta,N/A,N/A,1,0,1,Supply Chain Analyst,12/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A,9.41,0
3586,3587,Akademia Podlaska,3.63,Masters,North Las Vegas,N/A,1,0,1,4,Real Estate Agent,08/15,06/17,N/A,N/A,N/A,N/A,N/A,N/A,3.61,0
3587,3588,Concord College,3.5,Phd,Boston,M,0,0,N/A,2,Dental Hygienist,07/20,09/21,IT Consultant,08/17,01/19,N/A,N/A,N/A,4.04,0
3588,3589,Sam Houston State University,3.4,Masters,Irvine,F,N/A,0,1,3,Sales Representative,05/20,04/21,Multimedia Artist,08/19,05/21,N/A,N/A,N/A,0.14,1
3589,3590,University of Nebraska (System),2.61,Bachelors,San Bernardino,N/A,1,1,0,3,Web Developer,08/15,07/17,Customer Service Manager,12/14,04/15,Aircraft Pilot,02/14,09/14,2.33,0
3590,3591,East Central University,2.11,Bachelors,Chula Vista,F,1,1,1,0,Forensic Accountant,05/16,12/16,N/A,N/A,N/A,N/A,N/A,N/A,3.47,0
3591,3592,Delta International University,2.69,Phd,Arlington,N/A,1,1,1,1,Forensic Accountant,10/14,11/15,N/A,N/A,N/A,N/A,N/A,N/A,4.28,0
3592,3593,Roosevelt University,3.33,Masters,St. Petersburg,F,0,1,0,3,Logistician,04/15,01/16,Social Media Coordinator,05/14,10/14,N/A,N/A,N/A,8.52,0
3593,3594,St. Joseph College,2.21,Phd,Fort Wayne,N/A,N/A,0,N/A,0,Industrial Designer,02/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A,5.62,0
3594,3595,Florida Institute of Technology,2.02,Bachelors,El Paso,N/A,1,1,N/A,2,Construction Site Manager,04/15,02/16,Sales Representative,01/14,08/14,N/A,N/A,N/A,3.16,0
3595,3596,Georgetown College,2.28,Masters,Orlando,N/A,1,1,1,3,Archaeologist,12/21,06/23,Cybersecurity Analyst,12/17,03/19,N/A,N/A,N/A,8.97,0
3596,3597,Goshen College,3.43,Phd,London,N/A,N/A,0,N/A,0,Veterinarian,07/14,03/16,Data Scientist,05/14,10/15,Real Estate Agent,03/14,07/15,3.93,0
3597,3598,Thomas A. Edison State College,3.95,Phd,Chesapeake,N/A,0,1,0,1,Data Scientist,12/18,04/20,Mechanical Engineer,05/18,02/19,N/A,N/A,N/A,3.51,0
3598,3599,Eastern Mennonite University,3.97,Phd,Henderson,N/A,0,0,N/A,4,Social Media Coordinator,01/16,09/16,Dental Hygienist,11/14,10/16,Firefighter,06/14,09/15,4.72,0
3599,3600,Sherman College of Straight Chiropractic,2.99,Bachelors,San Antonio,N/A,0,1,1,2,Multimedia Artist,08/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A,5.53,0
3600,3601,Le Moyne College,3.74,Phd,Riverside,N/A,0,0,0,3,Telecommunications Specialist,06/19,04/20,N/A,N/A,N/A,N/A,N/A,N/A,4.85,0
3601,3602,Colorado State University,3.47,Masters,Fresno,N/A,0,0,0,0,Archaeologist,04/17,08/17,Public Relations Officer,03/17,01/18,N/A,N/A,N/A,1.44,0
3602,3603,Hellenic Open University,3.0,Phd,Lincoln,F,1,0,0,3,Supply Chain Analyst,05/16,10/17,Mechanical Engineer,09/15,07/17,N/A,N/A,N/A,1.92,0
3603,3604,State University of New York College at Geneseo,3.15,Bachelors,Newark,F,1,1,1,4,Veterinarian,07/20,11/20,Aircraft Pilot,09/19,07/21,Multimedia Artist,08/14,03/16,9.55,0
3604,3605,Franklin University,2.27,Phd,Irvine,M,1,1,1,3,Quality Assurance Manager,05/14,08/15,Wind Turbine Technician,01/14,09/15,Real Estate Agent,01/14,03/14,2.38,1
3605,3606,Southwestern College Kansas,3.88,Bachelors,Norfolk,N/A,N/A,1,N/A,3,Financial Analyst,01/16,07/16,N/A,N/A,N/A,N/A,N/A,N/A,5.46,0
3606,3607,Bellarmine College,2.7,Bachelors,Philadelphia,F,0,1,1,0,Software Developer,04/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,0.9,1
3607,3608,University of Alaska (System),2.89,Masters,New York,F,N/A,1,0,4,Firefighter,02/14,02/16,Real Estate Agent,01/14,07/15,N/A,N/A,N/A,6.46,0
3608,3609,University of Massachusetts at Boston,3.34,Masters,San Francisco,F,0,1,1,2,SEO Specialist,10/16,03/17,Human Resources Specialist,12/15,03/16,N/A,N/A,N/A,0.34,0
3609,3610,Naval Postgraduate School,2.67,Phd,San Francisco,F,0,0,1,0,Video Game Developer,10/19,06/20,Logistician,11/16,06/18,Content Writer,10/15,12/16,8.01,0
3610,3611,Converse College,2.51,Bachelors,Fort Wayne,F,N/A,1,N/A,4,Forensic Accountant,11/14,02/15,Veterinarian,04/14,03/16,N/A,N/A,N/A,2.04,0
3611,3612,Saginaw Valley State University,3.26,Bachelors,Cincinnati,F,1,1,0,4,Real Estate Agent,01/17,04/17,Dental Hygienist,12/14,10/15,Real Estate Agent,10/14,08/15,1.1,0
3612,3613,Standford Online University,2.05,Masters,Newark,M,N/A,0,N/A,3,Data Scientist,04/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,5.8,1
3613,3614,Salem State College,3.44,Masters,Phoenix,F,1,0,N/A,1,Archaeologist,07/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A,6.35,1
3614,3615,University of Nebraska - Lincoln,3.03,Phd,Atlanta,M,0,1,N/A,1,Telecommunications Specialist,06/18,02/20,Investment Banker,01/18,01/19,N/A,N/A,N/A,0.99,1
3615,3616,University of Wyoming,3.21,Bachelors,Wichita,M,1,0,0,2,Forensic Accountant,12/21,05/22,Social Media Coordinator,02/18,01/20,Video Game Developer,09/16,09/18,9.81,0
3616,3617,Columbia Union College,3.26,Masters,Lubbock,N/A,0,1,N/A,3,Mechanical Engineer,05/18,03/19,Veterinarian,07/17,01/19,N/A,N/A,N/A,3.6,0
3617,3618,Milwaukee Institute of Art and Design,3.05,Phd,Cincinnati,N/A,0,0,0,1,Supply Chain Analyst,08/19,10/20,Quality Assurance Manager,04/16,04/18,N/A,N/A,N/A,1.61,0
3618,3619,College of Mount St. Joseph,3.17,Bachelors,Arlington,N/A,1,1,N/A,0,High School Teacher,02/20,07/21,Biomedical Engineer,09/19,02/21,Dietitian,07/15,04/16,8.79,0
3619,3620,Mount Carmel College of Nursing,3.37,Bachelors,Tucson,F,0,0,N/A,2,Public Relations Officer,04/17,02/18,Content Writer,07/16,11/17,N/A,N/A,N/A,9.37,1
3620,3621,Elon College,3.51,Masters,Newark,N/A,1,0,0,3,Customer Service Manager,04/14,11/14,Software Developer,01/14,08/14,Software Developer,01/14,11/14,3.59,0
3621,3622,Montserrat College of Art,3.45,Phd,Cincinnati,F,N/A,1,1,0,Chemical Technician,01/20,02/21,Marine Biologist,06/14,02/15,Human Resources Specialist,05/14,04/15,2.55,0
3622,3623,Mount Holyoke College,3.74,Masters,Madison,F,0,1,N/A,1,Chemical Technician,10/15,10/17,IT Consultant,09/14,03/16,N/A,N/A,N/A,3.69,1
3623,3624,University of Central Arkansas,2.38,Phd,Henderson,N/A,0,0,1,1,Human Resources Specialist,07/14,10/14,Social Media Coordinator,06/14,11/14,Project Manager,03/14,02/15,9.04,0
3624,3625,Walla Walla College,2.8,Bachelors,Chula Vista,N/A,N/A,0,N/A,1,Social Media Coordinator,04/18,06/18,N/A,N/A,N/A,N/A,N/A,N/A,2.3,0
3625,3626,Stevens Institute of Technology,3.9,Phd,Charlotte,M,0,0,1,1,Logistician,12/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A,6.55,1
3626,3627,Manhattanville College,2.79,Phd,Raleigh,M,N/A,0,1,4,Public Relations Officer,08/14,02/16,N/A,N/A,N/A,N/A,N/A,N/A,2.17,0
3627,3628,University of Great Falls,2.25,Phd,Corpus Christi,F,N/A,1,1,2,Construction Site Manager,04/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A,0.15,1
3628,3629,University of Maryland Baltimore County,3.05,Phd,Sacramento,F,0,0,1,2,Civil Engineer,03/20,07/20,Civil Engineer,12/15,07/16,N/A,N/A,N/A,5.15,0
3629,3630,Black Hills State University,2.22,Phd,Chicago,N/A,N/A,0,1,1,Multimedia Artist,05/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A,7.85,0
3630,3631,California Coast University,2.41,Masters,Greensboro,N/A,N/A,1,0,2,Quality Assurance Manager,10/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A,7.04,0
3631,3632,Crichton College,4.0,Phd,San Diego,M,N/A,1,1,0,Real Estate Agent,11/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A,1.3,0
3632,3633,Bank Street College of Education,3.08,Phd,Phoenix,N/A,0,1,0,0,Telecommunications Specialist,05/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A,1.46,0
3633,3634,Brenau University,2.57,Bachelors,San Jose,F,N/A,1,N/A,2,Event Planner,11/15,04/16,Dental Hygienist,11/14,06/15,N/A,N/A,N/A,3.65,0
3634,3635,Lawrence Technological University,3.99,Phd,St. Petersburg,N/A,1,1,0,1,SEO Specialist,01/16,01/18,N/A,N/A,N/A,N/A,N/A,N/A,2.88,0
3635,3636,Coppin State College,3.93,Bachelors,Aurora,M,1,1,1,3,Web Developer,07/15,06/17,Telecommunications Specialist,01/15,02/16,Software Developer,11/14,08/15,5.22,0
3636,3637,Valley Forge Christian College,2.88,Masters,Henderson,F,N/A,0,0,1,IT Consultant,09/18,08/19,High School Teacher,05/14,01/15,Veterinarian,01/14,05/15,5.19,0
3637,3638,Bennington College,2.52,Masters,Chula Vista,M,1,0,1,4,Firefighter,02/16,07/17,Project Manager,12/14,08/16,N/A,N/A,N/A,0.34,0
3638,3639,University of NorthWest,3.68,Phd,Stockton,M,0,0,0,3,Mechanical Engineer,02/16,08/16,Occupational Therapist,01/14,08/15,N/A,N/A,N/A,3.11,0
3639,3640,Illinois State University,3.43,Masters,Greensboro,F,N/A,1,N/A,4,Supply Chain Analyst,08/21,04/22,Pediatric Nurse,12/18,02/20,N/A,N/A,N/A,3.92,0
3640,3641,Westminster College of Salt Lake City,3.37,Phd,Honolulu,M,0,1,1,2,Urban Planner,07/21,05/23,N/A,N/A,N/A,N/A,N/A,N/A,7.38,0
3641,3642,The Tulane University of New Orleans,3.79,Masters,Laredo,N/A,1,0,1,4,Customer Service Manager,07/15,11/15,Quality Assurance Manager,08/14,08/15,N/A,N/A,N/A,7.24,0
3642,3643,Lees-McRae College,3.38,Phd,Aurora,N/A,1,0,0,2,Graphic Designer,07/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A,5.36,0
3643,3644,Cosmopolitan University,2.57,Phd,Glendale,M,1,1,0,4,Content Writer,12/17,07/19,Construction Site Manager,06/17,05/19,N/A,N/A,N/A,9.78,1
3644,3645,Lewis University,3.39,Bachelors,Colorado Springs,N/A,1,1,0,3,Financial Analyst,04/14,12/14,Sales Representative,03/14,08/14,Construction Site Manager,01/14,07/14,8.15,0
3645,3646,University of Rio Grande,2.61,Bachelors,Gilbert,M,0,0,0,4,Sales Representative,06/16,12/17,Aircraft Pilot,02/14,11/15,Speech-Language Pathologist,01/14,11/14,2.24,0
3646,3647,Bethel College Mishawaka,3.52,Bachelors,Anaheim,N/A,N/A,0,0,1,AI Researcher,04/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A,0.01,0
3647,3648,Colorado State University-Pueblo,3.24,Bachelors,Cincinnati,M,0,0,1,2,Speech-Language Pathologist,06/18,12/19,Video Game Developer,12/16,04/17,N/A,N/A,N/A,7.68,0
3648,3649,York College of Pennsylvania,2.15,Phd,Toledo,N/A,N/A,0,N/A,0,Forensic Accountant,08/18,10/19,Dietitian,08/14,11/15,Civil Engineer,02/14,05/14,1.17,0
3649,3650,Southeastern Louisiana University,3.03,Masters,Sacramento,F,1,0,0,4,Chemical Technician,11/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,9.49,0
3650,3651,Southeastern Louisiana University,2.69,Phd,Fort Wayne,F,1,1,1,2,Industrial Designer,03/17,01/18,Sales Representative,09/14,03/15,Wind Turbine Technician,06/14,08/14,5.96,0
3651,3652,Messiah College,2.66,Bachelors,Los Angeles,N/A,1,0,N/A,0,Customer Service Manager,03/15,02/16,Construction Site Manager,04/14,06/14,N/A,N/A,N/A,3.43,0
3652,3653,Salve Regina University,3.2,Bachelors,Atlanta,M,1,0,N/A,2,Telecommunications Specialist,07/21,12/22,N/A,N/A,N/A,N/A,N/A,N/A,0.2,1
3653,3654,Fred Hutchinson Cancer Research Center,2.64,Masters,Aurora,N/A,0,1,0,2,Software Developer,06/20,04/22,Investment Banker,05/14,09/15,Construction Site Manager,03/14,06/15,0.33,0
3654,3655,Frank Lloyd Wright School of Architecture,3.55,Bachelors,Toledo,M,N/A,0,1,0,Video Game Developer,05/14,09/14,Graphic Designer,02/14,11/14,N/A,N/A,N/A,8.97,1
3655,3656,Life Chiropractic College West,2.14,Phd,Greensboro,N/A,N/A,1,1,0,Web Developer,04/18,10/18,N/A,N/A,N/A,N/A,N/A,N/A,4.57,0
3656,3657,Central State University,3.32,Phd,Oklahoma City,N/A,1,1,1,3,Pharmacist,03/16,06/17,Human Resources Specialist,09/15,08/16,Customer Service Manager,02/14,09/14,0.66,0
3657,3658,Missouri Western State College,3.62,Phd,Riverside,F,0,0,1,4,Dental Hygienist,02/14,10/15,Real Estate Agent,02/14,04/15,Dietitian,01/14,03/14,1.2,1
3658,3659,St. Luke's College,3.35,Phd,Chicago,M,1,0,1,4,Financial Analyst,03/20,11/20,N/A,N/A,N/A,N/A,N/A,N/A,8.59,1
3659,3660,Boston University,2.99,Phd,Santa Ana,M,N/A,1,N/A,2,Graphic Designer,04/17,07/18,Veterinarian,12/16,08/18,N/A,N/A,N/A,4.91,1
3660,3661,Universidad Cuauhtémoc,3.9,Masters,Austin,M,N/A,1,N/A,1,Dietitian,11/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A,7.86,1
3661,3662,University of North Carolina at Greensboro,2.6,Phd,Detroit,M,0,1,N/A,1,Human Resources Specialist,02/14,08/15,Human Resources Specialist,01/14,10/15,Customer Service Manager,01/14,09/14,1.08,0
3662,3663,Finch University of Health Sciences - The Chicago Medical School,2.04,Bachelors,Columbus,M,N/A,0,1,2,Aircraft Pilot,04/15,05/16,SEO Specialist,03/14,10/14,Fashion Designer,01/14,07/14,3.28,0
3663,3664,Wellesley College,2.86,Bachelors,Hialeah,F,0,0,N/A,3,High School Teacher,02/21,04/21,Investment Banker,12/14,05/16,Civil Engineer,09/14,02/15,8.43,0
3664,3665,Marshall University,2.07,Bachelors,Louisville,N/A,1,0,N/A,0,Sales Representative,07/20,09/21,IT Consultant,10/15,03/17,N/A,N/A,N/A,6.84,0
3665,3666,Barclay College,3.91,Bachelors,Lincoln,M,1,0,0,2,Veterinarian,01/16,06/16,Content Writer,11/14,02/16,Veterinarian,08/14,09/15,2.3,1
3666,3667,National College of Naturopathic Medicine,2.42,Masters,San Antonio,M,0,0,N/A,4,Multimedia Artist,05/14,08/14,Real Estate Agent,02/14,05/15,Investment Banker,01/14,07/15,2.99,1
3667,3668,University of Massachusetts Medical Center at Worcester,3.58,Bachelors,Aurora,N/A,1,1,0,1,Speech-Language Pathologist,05/21,12/22,N/A,N/A,N/A,N/A,N/A,N/A,4.27,0
3668,3669,Lindenwood University,3.55,Masters,Garland,F,0,0,1,1,Supply Chain Analyst,07/19,02/21,Financial Analyst,10/16,05/18,Financial Analyst,09/14,03/15,3.07,0
3669,3670,Hokkaido Tokai University,2.44,Bachelors,Mesa,F,1,0,1,1,Video Game Developer,09/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A,9.83,0
3670,3671,Dillard University,3.24,Masters,Nashville,F,1,1,1,3,Content Writer,05/19,04/20,Construction Site Manager,01/19,06/20,Construction Site Manager,06/18,02/19,5.74,0
3671,3672,Shih Hsin University,2.1,Masters,Anchorage,N/A,N/A,0,1,4,Aircraft Pilot,12/17,04/19,N/A,N/A,N/A,N/A,N/A,N/A,5.77,0
3672,3673,University of Texas at Brownsville,2.97,Masters,Baton Rouge,N/A,N/A,0,N/A,3,Construction Site Manager,01/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,0.56,0
3673,3674,Radford University,2.03,Bachelors,Charlotte,F,0,0,0,0,Public Relations Officer,02/21,06/22,N/A,N/A,N/A,N/A,N/A,N/A,5.08,0
3674,3675,Southeastern Louisiana University,3.84,Masters,Seattle,F,1,1,1,2,Investment Banker,10/17,05/19,N/A,N/A,N/A,N/A,N/A,N/A,0.39,1
3675,3676,Temple University,3.95,Phd,Columbus,N/A,1,1,1,2,Human Resources Specialist,12/15,09/16,Event Planner,05/15,11/15,N/A,N/A,N/A,2.73,0
3676,3677,ITT Technical Institute Maitland,2.44,Phd,Toledo,F,1,0,0,1,Web Developer,12/15,02/17,Speech-Language Pathologist,12/14,02/16,Speech-Language Pathologist,11/14,07/15,3.4,0
3677,3678,Baker College of Port Huron,2.42,Bachelors,Irving,M,N/A,0,0,1,Urban Planner,01/19,11/19,AI Researcher,01/16,07/17,N/A,N/A,N/A,5.46,0
3678,3679,Mercyhurst College,3.51,Phd,El Paso,N/A,0,0,0,0,Multimedia Artist,03/16,05/16,Real Estate Agent,05/15,10/16,Event Planner,05/15,09/16,6.14,0
3679,3680,Deccan College Postgraduate and Research Institute,2.51,Phd,Washington,F,0,1,0,3,Public Relations Officer,06/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,2.31,0
3680,3681,Douglas College,3.79,Phd,Charlotte,M,0,1,0,4,Quality Assurance Manager,04/21,08/21,Aircraft Pilot,05/17,02/18,Civil Engineer,05/14,10/15,0.86,0
3681,3682,Barat College,3.15,Bachelors,Chandler,N/A,1,0,N/A,0,Project Manager,01/19,06/19,N/A,N/A,N/A,N/A,N/A,N/A,2.65,0
3682,3683,University of Alabama - Huntsville,2.7,Bachelors,Anchorage,N/A,0,0,0,2,Cybersecurity Analyst,04/16,02/17,Sales Representative,01/16,08/17,Occupational Therapist,06/14,03/15,9.27,0
3683,3684,Salem International University,3.67,Phd,Montreal,M,N/A,0,N/A,2,Software Developer,10/21,06/23,N/A,N/A,N/A,N/A,N/A,N/A,3.25,1
3684,3685,University of Michigan - Ann Arbor,2.99,Bachelors,Oakland,N/A,N/A,0,0,3,Public Relations Officer,03/14,03/16,Forensic Accountant,03/14,12/15,Pediatric Nurse,01/14,09/14,4.27,0
3685,3686,American InterContinental University - Atlanta,3.82,Masters,Minneapolis,F,0,1,0,0,Logistician,01/19,11/19,Sales Representative,05/18,09/19,Pediatric Nurse,01/15,04/15,2.77,0
3686,3687,Florida Community College at Jacksonville,3.86,Phd,Denver,N/A,1,1,1,4,Urban Planner,04/19,11/19,Dental Hygienist,04/16,03/17,Industrial Designer,08/15,12/16,0.94,0
3687,3688,Lewis-Clark State College,2.33,Bachelors,Irving,F,N/A,0,1,0,Chemical Technician,07/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,2.67,1
3688,3689,San Francisco Art Institute,2.0,Bachelors,Portland,M,N/A,1,1,0,Fashion Designer,04/18,12/18,Content Writer,08/17,01/18,Telecommunications Specialist,04/17,07/17,4.15,0
3689,3690,Montclair State University,3.97,Phd,Riverside,M,1,1,1,3,Wind Turbine Technician,12/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A,4.89,0
3690,3691,Union College Nebraska,3.81,Bachelors,Fremont,N/A,1,0,1,4,Industrial Designer,01/21,12/21,Paramedic,05/20,12/21,N/A,N/A,N/A,0.36,0
3691,3692,Bennington College,2.11,Phd,Phoenix,M,0,0,1,2,Telecommunications Specialist,05/20,09/21,Archaeologist,06/17,02/19,Paramedic,07/15,02/16,8.9,0
3692,3693,St. Lawrence University,3.67,Bachelors,San Diego,M,N/A,0,0,1,Software Developer,08/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,1.55,1
3693,3694,New York Medical College,2.92,Masters,Dallas,N/A,N/A,0,0,4,Graphic Designer,06/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A,8.24,0
3694,3695,Indiana University at South Bend,2.52,Phd,Virginia Beach,F,0,1,1,2,Cybersecurity Analyst,05/17,02/19,N/A,N/A,N/A,N/A,N/A,N/A,2.57,0
3695,3696,University of Mississippi,3.76,Masters,Houston,N/A,0,0,1,3,Firefighter,06/18,05/19,Dental Hygienist,03/17,08/17,N/A,N/A,N/A,0.61,0
3696,3697,Worcester State College,2.39,Phd,Norfolk,N/A,N/A,0,1,4,Industrial Designer,04/21,01/23,N/A,N/A,N/A,N/A,N/A,N/A,4.48,0
3697,3698,Clarke College,3.89,Bachelors,Irvine,F,N/A,0,0,4,Pediatric Nurse,09/19,04/21,Supply Chain Analyst,06/19,06/21,N/A,N/A,N/A,9.67,0
3698,3699,State University of New York College of Optometry,2.41,Masters,Miami,F,1,0,1,2,Cybersecurity Analyst,03/18,08/18,Forensic Accountant,01/15,04/16,N/A,N/A,N/A,2.27,0
